year,program_code,program_name,organizer_name,organizer_name_normalized,agenda_captured,papers_total,source_url
2025,URB,Urban Economics,Rebecca Diamond,rebecca diamond,1,26,https://conference.nber.org/agenda/simple_printable?conf_id=SI25URB
2025,URB,Urban Economics,Jonathan I. Dingel,jonathan i dingel,1,26,https://conference.nber.org/agenda/simple_printable?conf_id=SI25URB
2025,URB,Urban Economics,Edward L. Glaeser,edward l glaeser,1,26,https://conference.nber.org/agenda/simple_printable?conf_id=SI25URB
2026,EFMPL,Aggregate Labor Market,Philipp Kircher,philipp kircher,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMPL
2026,EFMPL,Aggregate Labor Market,Guido Menzio,guido menzio,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMPL
2026,EFMPL,Aggregate Labor Market,Giuseppe Moscarini,giuseppe moscarini,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMPL
2026,AG,Aging,David M. Cutler,david m cutler,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26AG
2026,AG,Aging,Kosali I. Simon,kosali i simon,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26AG
2026,AG,Aging,Jonathan S. Skinner,jonathan s skinner,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26AG
2026,AP,Asset Pricing,Andrea L. Eisfeldt,andrea l eisfeldt,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI26AP
2026,AP,Asset Pricing,Sydney C. Ludvigson,sydney c ludvigson,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI26AP
2026,EFBEM,Behavioral Macro,Andrew Caplin,andrew caplin,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFBEM
2026,EFBEM,Behavioral Macro,Ulrike Malmendier,ulrike malmendier,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFBEM
2026,EFEL,Capital Markets and the Economy,Janice C. Eberly,janice c eberly,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFEL
2026,EFEL,Capital Markets and the Economy,Deborah J. Lucas,deborah j lucas,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFEL
2026,CH,Children and Families,Anna Aizer,anna aizer,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI26CH
2026,CH,Children and Families,Janet Currie,janet currie,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI26CH
2026,CRIW,Conference on Research in Income and Wealth,Susanto Basu,susanto basu,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRCR
2026,CRIW,Conference on Research in Income and Wealth,David M. Byrne,david m byrne,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRCR
2026,CRIW,Conference on Research in Income and Wealth,Karen Dynan,karen dynan,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRCR
2026,CF,Corporate Finance,Antoinette Schoar,antoinette schoar,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26CF
2026,CF,Corporate Finance,Amir Sufi,amir sufi,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26CF
2026,DEV,Development Economics,Vittorio Bassi,vittorio bassi,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DEV,Development Economics,Jing Cai,jing cai,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DEV,Development Economics,Eric V. Edmonds,eric v edmonds,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DEV,Development Economics,Frederico Finan,frederico finan,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DEV,Development Economics,Douglas Gollin,douglas gollin,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DEV,Development Economics,Seema Jayachandran,seema jayachandran,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DEV,Development Economics,Melanie Morten,melanie morten,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DEV,Development Economics,Sandip Sukhtankar,sandip sukhtankar,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DEV
2026,DAE,Development of the American Economy,Leah Platt Boustan,leah platt boustan,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DAE
2026,DAE,Development of the American Economy,William J. Collins,william j collins,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DAE
2026,DAE,Development of the American Economy,Shari Eli,shari eli,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DAE
2026,DAE,Development of the American Economy,James J. Feigenbaum,james j feigenbaum,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DAE
2026,DAE,Development of the American Economy,Eric Hilt,eric hilt,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI26DAE
2026,PRIT,Digital Economics and Artificial Intelligence,Erik Brynjolfsson,erik brynjolfsson,1,28,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRIT
2026,PRIT,Digital Economics and Artificial Intelligence,Avi Goldfarb,avi goldfarb,1,28,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRIT
2026,PRIT,Digital Economics and Artificial Intelligence,Catherine Tucker,catherine tucker,1,28,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRIT
2026,DEM,Dynamic Equilibrium Models,S. Borağan Aruoba,s boragan aruoba,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFSF
2026,DEM,Dynamic Equilibrium Models,Luigi Bocola,luigi bocola,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFSF
2026,DEM,Dynamic Equilibrium Models,Jesús Fernández-Villaverde,jesus fernandez-villaverde,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFSF
2026,DEM,Dynamic Equilibrium Models,Christian K. Wolf,christian k wolf,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFSF
2026,EFEG,EFG Program Meeting,Mark Gertler,mark gertler,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFG
2026,EFEG,EFG Program Meeting,Peter J. Klenow,peter j klenow,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFG
2026,EFG,Economic Growth and Long-Run Macroeconomic Development,Michael Peters,michael peters,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFEG
2026,EFG,Economic Growth and Long-Run Macroeconomic Development,Tommaso Porzio,tommaso porzio,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFEG
2026,EFG,Economic Growth and Long-Run Macroeconomic Development,Pascual Restrepo,pascual restrepo,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFEG
2026,CRI,Economics of Crime,Jens Ludwig,jens ludwig,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26CRI
2026,CRI,Economics of Crime,Crystal Yang,crystal yang,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26CRI
2026,ED,Economics of Education,Caroline M. Hoxby,caroline m hoxby,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ED
2026,EH,Economics of Health,Abby E. Alpert,abby e alpert,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,EH,Economics of Health,Marika Cabral,marika cabral,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,EH,Economics of Health,Christopher S. Carpenter,christopher s carpenter,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,EH,Economics of Health,Amy Finkelstein,amy finkelstein,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,EH,Economics of Health,Atul Gupta,atul gupta,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,EH,Economics of Health,Petra Persson,petra persson,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,EH,Economics of Health,Michael R. Richards,michael r richards,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,EH,Economics of Health,Molly Schnell,molly schnell,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EH
2026,PESS,Economics of Social Security,Manasi Deshpande,manasi deshpande,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ESS
2026,PESS,Economics of Social Security,James M. Poterba,james m poterba,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ESS
2026,ENT,Entrepreneurship,Yael Hochberg,yael hochberg,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRENT
2026,ENT,Entrepreneurship,Josh Lerner,josh lerner,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRENT
2026,ENT,Entrepreneurship,David T. Robinson,david t robinson,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRENT
2026,EEE,Environmental & Energy Economics,Lint Barrage,lint barrage,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EEE
2026,EEE,Environmental & Energy Economics,Ryan Kellogg,ryan kellogg,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EEE
2026,EEE,Environmental & Energy Economics,Anna Russo,anna russo,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EEE
2026,EEE,Environmental & Energy Economics,Wolfram Schlenker,wolfram schlenker,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EEE
2026,FMS,Financial Market Structure,Tarun Chordia,tarun chordia,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26HPC
2026,FMS,Financial Market Structure,Paolo Pasquariello,paolo pasquariello,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26HPC
2026,FMS,Financial Market Structure,Gideon Saar,gideon saar,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26HPC
2026,FMS,Financial Market Structure,Mao Ye,mao ye,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26HPC
2026,EFFE,Forecasting and Empirical Methods,Allan Timmermann,allan timmermann,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFFE
2026,EFFE,Forecasting and Empirical Methods,Jonathan H. Wright,jonathan h wright,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFFE
2026,EM,Frontier Econometric Methods,Isaiah Andrews,isaiah andrews,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EM
2026,EM,Frontier Econometric Methods,Susan Athey,susan athey,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EM
2026,EM,Frontier Econometric Methods,Christopher R. Walters,christopher r walters,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EM
2026,GE,Gender in the Economy,Taryn Dinkelman,taryn dinkelman,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI26GE
2026,GE,Gender in the Economy,Jessica Goldberg,jessica goldberg,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI26GE
2026,GE,Gender in the Economy,Claudia Goldin,claudia goldin,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI26GE
2026,GE,Gender in the Economy,Claudia Olivetti,claudia olivetti,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI26GE
2026,GE,Gender in the Economy,Melanie Wasserman,melanie wasserman,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI26GE
2026,HF,Household Finance,Raymond Kluender,raymond kluender,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI26HF
2026,HF,Household Finance,Adair Morse,adair morse,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI26HF
2026,HF,Household Finance,Stephen P. Zeldes,stephen p zeldes,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI26HF
2026,IFMDS,IFM Data Session,Jesse Schreger,jesse schreger,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IFMDS
2026,IFMDS,IFM Data Session,Chenzi Xu,chenzi xu,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IFMDS
2026,IPM,Impulse and Propagation Mechanisms,Lawrence Christiano,lawrence christiano,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFCE
2026,IPM,Impulse and Propagation Mechanisms,Martin S. Eichenbaum,martin s eichenbaum,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFCE
2026,IO,Industrial Organization,Meghan R. Busse,meghan r busse,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IO
2026,IO,Industrial Organization,Juan Camilo Castillo,juan camilo castillo,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IO
2026,IO,Industrial Organization,Allan Collard-Wexler,allan collard-wexler,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IO
2026,IO,Industrial Organization,Liran Einav,liran einav,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IO
2026,IO,Industrial Organization,Benjamin Rosa,benjamin rosa,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IO
2026,EFDIS,Inequality and the Macroeconomy,Roland Bénabou,roland benabou,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFDIS
2026,EFDIS,Inequality and the Macroeconomy,Raquel Fernández,raquel fernandez,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFDIS
2026,EFDIS,Inequality and the Macroeconomy,Jonathan Heathcote,jonathan heathcote,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFDIS
2026,PRINN,Innovation,Benjamin Jones,benjamin jones,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRINN
2026,PRINN,Innovation,Heidi L. Williams,heidi l williams,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRINN
2026,IEG,International Economics and Geopolitics,Matteo Maggiori,matteo maggiori,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IEG
2026,IEG,International Economics and Geopolitics,Jesse Schreger,jesse schreger,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IEG
2026,IFM,International Finance & Macroeconomics,Pablo Ottonello,pablo ottonello,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IFM
2026,IFM,International Finance & Macroeconomics,Vincenzo Quadrini,vincenzo quadrini,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26IFM
2026,ITI,International Trade & Investment,Treb Allen,treb allen,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ITI
2026,ITI,International Trade & Investment,Natalia Ramondo,natalia ramondo,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ITI
2026,ITM,International Trade & Macroeconomics,Yan Bai,yan bai,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ITM
2026,ITM,International Trade & Macroeconomics,Michael E. Waugh,michael e waugh,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ITM
2026,LS,Labor Studies,Abi Adams,abi adams,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,David Autor,david autor,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,Anders Humlum,anders humlum,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,Lisa B. Kahn,lisa b kahn,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,Lorenzo Lagos,lorenzo lagos,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,Alexandre Mas,alexandre mas,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,Joseph Price,joseph price,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,Simon Quach,simon quach,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LS,Labor Studies,Raffaele Saggio,raffaele saggio,1,29,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LS
2026,LE,Law and Economics,Christine Jolls,christine jolls,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26LE
2026,MPF,Macro Public Finance,Dirk Krueger,dirk krueger,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26MPF
2026,MPF,Macro Public Finance,Florian Scheuer,florian scheuer,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26MPF
2026,MPF,Macro Public Finance,Stefanie Stantcheva,stefanie stantcheva,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26MPF
2026,MPF,Macro Public Finance,Aleh Tsyvinski,aleh tsyvinski,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26MPF
2026,EFMB,Macro Within and Across Borders,Mark A. Aguiar,mark a aguiar,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMB
2026,EFMB,Macro Within and Across Borders,Cristina Arellano,cristina arellano,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMB
2026,EFMB,Macro Within and Across Borders,Patrick J. Kehoe,patrick j kehoe,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMB
2026,EFMB,Macro Within and Across Borders,Mark L.J. Wright,mark l j wright,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMB
2026,MEFM,"Macro, Money and Financial Frictions",Markus K. Brunnermeier,markus k brunnermeier,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26MEFM
2026,MEFM,"Macro, Money and Financial Frictions",Arvind Krishnamurthy,arvind krishnamurthy,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26MEFM
2026,MEFM,"Macro, Money and Financial Frictions",Guillermo Ordoñez,guillermo ordonez,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI26MEFM
2026,PRMP,Macroeconomics and Productivity,Susanto Basu,susanto basu,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRMP
2026,PRMP,Macroeconomics and Productivity,Nicholas Bloom,nicholas bloom,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRMP
2026,PRMP,Macroeconomics and Productivity,Raffaella Sadun,raffaella sadun,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRMP
2026,PRMP,Macroeconomics and Productivity,Chad Syverson,chad syverson,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PRMP
2026,EFMM,Micro Data and Macro Models,Erik Hurst,erik hurst,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMM
2026,EFMM,Micro Data and Macro Models,Greg Kaplan,greg kaplan,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMM
2026,EFMM,Micro Data and Macro Models,Giovanni L. Violante,giovanni l violante,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26EFMM
2026,ME,Monetary Economics,Emi Nakamura,emi nakamura,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ME
2026,ME,Monetary Economics,Jón Steinsson,jon steinsson,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI26ME
2026,PPL,Personnel Economics,Alan M. Benson,alan m benson,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PPL
2026,PPL,Personnel Economics,Mitchell Hoffman,mitchell hoffman,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PPL
2026,POL,Political Economy,Stelios Michalopoulos,stelios michalopoulos,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26POL
2026,POL,Political Economy,Vincent Pons,vincent pons,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26POL
2026,POL,Political Economy,Enrico Spolaore,enrico spolaore,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26POL
2026,POL,Political Economy,Stefanie Stantcheva,stefanie stantcheva,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26POL
2026,PE,Public Economics,Naoki Aizawa,naoki aizawa,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PE
2026,PE,Public Economics,Raj Chetty,raj chetty,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PE
2026,PE,Public Economics,Itzik Fadlon,itzik fadlon,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PE
2026,PE,Public Economics,Tatiana Homonoff,tatiana homonoff,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PE
2026,PE,Public Economics,Lee Lockwood,lee lockwood,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PE
2026,PE,Public Economics,Mathilde Muñoz,mathilde munoz,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PE
2026,PE,Public Economics,Maria Polyakova,maria polyakova,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI26PE
2026,REAL,Real Estate,Milena Almagro,milena almagro,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26REAL
2026,REAL,Real Estate,Adam Guren,adam guren,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26REAL
2026,REAL,Real Estate,Benjamin J. Keys,benjamin j keys,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26REAL
2026,REAL,Real Estate,Tomasz Piskorski,tomasz piskorski,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI26REAL
2026,SIP,Science of Science Funding,Megan MacGarvie,megan macgarvie,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI26SF
2026,SIP,Science of Science Funding,Paula Stephan,paula stephan,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI26SF
2026,SIP,Science of Science Funding,Reinhilde Veugelers,reinhilde veugelers,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI26SF
2026,URB,Urban Economics,Rebecca Diamond,rebecca diamond,1,22,https://conference.nber.org/agenda/simple_printable?conf_id=SI26URB
2026,URB,Urban Economics,Jonathan I. Dingel,jonathan i dingel,1,22,https://conference.nber.org/agenda/simple_printable?conf_id=SI26URB
2026,URB,Urban Economics,Edward L. Glaeser,edward l glaeser,1,22,https://conference.nber.org/agenda/simple_printable?conf_id=SI26URB
